# Methods whose compiled body is a single RET: there is nothing in the binary to recover, whatever the
# original source says. Regenerate with:
#   probe2 <libil2cpp.so> <global-metadata.dat> <unityVersion> bare > tools/bare-returns.tsv
# assembly<TAB>type<TAB>member<TAB>parameters
mscorlib	System.Collections.CollectionBase	OnSetComplete	3
mscorlib	System.Collections.CollectionBase	OnInsertComplete	2
mscorlib	System.Collections.CollectionBase	OnClearComplete	0
mscorlib	System.Collections.CollectionBase	OnRemoveComplete	2
mscorlib	System.Collections.Hashtable+SyncHashtable	OnDeserialization	1
mscorlib	System.Collections.Concurrent.ConcurrentQueue`1+<Enumerate>d__28	System.IDisposable.Dispose	0
mscorlib	System.Collections.Concurrent.ConcurrentDictionary`2+<GetEnumerator>d__35	System.IDisposable.Dispose	0
mscorlib	System.Collections.Concurrent.ConcurrentStack`1+<GetEnumerator>d__35	System.IDisposable.Dispose	0
mscorlib	System.Collections.Generic.Dictionary`2+Enumerator	Dispose	0
mscorlib	System.Collections.Generic.Dictionary`2+KeyCollection+Enumerator	Dispose	0
mscorlib	System.Collections.Generic.Dictionary`2+ValueCollection+Enumerator	Dispose	0
mscorlib	System.Collections.Generic.List`1+Enumerator	Dispose	0
mscorlib	System.Collections.Generic.LowLevelListWithIList`1+Enumerator	Dispose	0
mscorlib	System.Buffers.ArrayMemoryPool`1	Dispose	1
mscorlib	System.Buffers.ReadOnlySequence	SegmentToSequenceStart	1
mscorlib	System.Buffers.ReadOnlySequence	SegmentToSequenceEnd	1
mscorlib	System.Buffers.ReadOnlySequence	ArrayToSequenceStart	1
mscorlib	System.Buffers.ReadOnlySequence	MemoryManagerToSequenceEnd	1
mscorlib	System.IO.MemoryStream	Flush	0
mscorlib	System.IO.StreamReader+NullStreamReader	Dispose	1
mscorlib	System.IO.TextReader	Dispose	1
mscorlib	System.IO.TextWriter+NullTextWriter	Write	3
mscorlib	System.IO.TextWriter+NullTextWriter	Write	1
mscorlib	System.IO.TextWriter+NullTextWriter	WriteLine	0
mscorlib	System.IO.TextWriter+NullTextWriter	WriteLine	1
mscorlib	System.IO.TextWriter+NullTextWriter	Write	1
mscorlib	System.IO.TextWriter	Dispose	1
mscorlib	System.IO.TextWriter	Flush	0
mscorlib	System.IO.TextWriter	Write	1
mscorlib	System.IO.Stream+NullStream	set_Position	1
mscorlib	System.IO.Stream+NullStream	Dispose	1
mscorlib	System.IO.Stream+NullStream	Flush	0
mscorlib	System.IO.Stream+NullStream	Write	3
mscorlib	System.IO.Stream+NullStream	Write	1
mscorlib	System.IO.Stream+NullStream	WriteByte	1
mscorlib	System.IO.Stream+NullStream	SetLength	1
mscorlib	System.IO.Stream	Dispose	1
mscorlib	System.IO.Enumeration.FileSystemEnumerator`1	OnDirectoryFinished	1
mscorlib	System.IO.Enumeration.FileSystemEnumerator`1	Dispose	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.AtlasBase	ReturnAtlas	3
UnityEngine.UIElementsModule	UnityEngine.UIElements.AtlasBase	Reset	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.AtlasBase	OnAssignedToPanel	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.AtlasBase	OnRemovedFromPanel	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.AtlasBase	OnUpdateDynamicTextures	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Binding	OnActivated	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Binding	OnDeactivated	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Binding	OnDataSourceChanged	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseTreeViewController+<GetChildrenIds>d__25	System.IDisposable.Dispose	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseTreeViewController+<GetChildrenIdsByIndex>d__41	System.IDisposable.Dispose	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.CollectionViewController	PrepareView	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.CollectionViewController	SetBindingContext	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.CollectionViewController	PreRefresh	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.ReusableMultiColumnListViewItem	Init	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.ReusableMultiColumnTreeViewItem	Init	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.VerticalVirtualizationController`1	OnScrollUpdate	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseSlider`1	ApplyInputDeviceDelta	3
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseSlider`1	UnityEngine.UIElements.IValueField<TValueType>.StartDragging	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseSlider`1	UnityEngine.UIElements.IValueField<TValueType>.StopDragging	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseSlider`1	ExecuteDefaultAction	1
